var_x,var_y,cov_xy,anisotropy,fft_score,is_fake
0.12792666,0.17627862,-0.009322813,0.17035313,111.48059,0
0.084246695,0.14196976,-0.0069558746,0.26247236,108.29838,0
0.094229996,0.19544391,-0.00035797467,0.3494139,122.07674,0
0.2324673,0.119935885,-0.0067314226,0.32160193,115.137856,0
0.06896271,0.061218712,0.0048499755,0.09534339,98.01174,0
0.018747175,0.015280069,-0.0020581833,0.15816104,80.02404,0
0.1589016,0.18775128,-0.01514804,0.12068198,113.6126,0
0.06408689,0.09268924,0.0096239075,0.21990252,112.38281,0
0.1505011,0.10035565,0.0043805037,0.20292386,115.34061,0
0.06410747,0.10687885,0.0020257204,0.25126323,120.85431,0
0.06592959,0.046965677,0.0029077658,0.17569746,102.00151,0
0.06375693,0.15165517,-0.003815234,0.40957966,120.57369,0
0.2193073,0.16410758,0.0020917477,0.14438118,119.00367,0
0.19586657,0.12602277,0.001291708,0.2171285,120.071625,0
0.15493731,0.17808048,-0.009051398,0.08823003,117.49897,0
0.07847099,0.07452612,0.014872319,0.19611412,95.66873,0
0.14077699,0.106198184,0.00067593745,0.14011562,111.6986,0
0.11043371,0.1881868,0.012432227,0.27336276,116.7138,0
0.006504617,0.031039283,0.0009287447,0.6553455,108.47081,0
0.45453754,0.32399985,0.008872684,0.16921234,110.31558,0
0.014957043,0.014632715,0.0014128493,0.09611957,98.60172,0
0.055331808,0.032336213,-0.0017703549,0.26539123,110.98873,0
0.09959387,0.12591068,0.0076552415,0.13501412,112.22747,0
0.08351718,0.05579044,0.0010929329,0.19964859,108.19927,0
0.056771584,0.03084819,-0.00298932,0.30362526,101.04048,0
0.14774388,0.16135675,0.0031899102,0.048636727,113.93989,0
0.079371005,0.0889443,-0.0016034509,0.059983183,98.112785,0
0.12590468,0.06897918,0.003786996,0.2946722,110.0983,0
0.11878289,0.09378755,0.0017024585,0.11867159,121.66886,0
0.07289229,0.03898906,0.007874801,0.33412662,98.1591,0
0.103547946,0.071579665,0.0007683535,0.1827525,106.171936,0
0.10948808,0.15175076,0.00026731103,0.16179025,121.742546,0
0.24574679,0.16705723,-0.0048855348,0.19208558,118.94621,0
0.5415394,0.27039275,0.00031374462,0.3339528,127.86174,0
0.03865356,0.08060307,0.0009481981,0.3521146,108.069916,0
0.063263685,0.14373276,-6.5472916e-05,0.38874483,115.96389,0
0.04206055,0.030039597,0.00029876444,0.1669293,89.8571,0
0.05160017,0.1785654,-0.004423077,0.5529605,114.66829,0
0.05108171,0.03669688,0.0017375743,0.16858873,90.3003,0
0.09501555,0.045430757,-0.0014133042,0.35362226,99.34245,0
0.14692196,0.14832854,0.001376156,0.010468762,118.708885,0
0.12256563,0.14139329,-0.006337033,0.0859831,127.72407,0
0.056745782,0.09228164,-0.00038636924,0.2385066,107.88391,0
0.036650103,0.10599273,-0.00017510282,0.48613045,112.13184,0
0.08544007,0.07478526,-0.0048219576,0.08969285,112.2821,0
0.2807705,0.22250377,0.027829276,0.16010809,109.23959,0
0.092021435,0.09931359,0.0017921136,0.04246662,111.10983,0
0.1096515,0.06747026,-0.0063081146,0.24857092,119.971,0
0.09919476,0.06291048,-0.009846159,0.25467005,111.0936,0
0.09731034,0.07036448,-0.0050532497,0.17163369,110.75858,0
0.075623535,0.034293417,-0.0041500595,0.3835162,108.755486,0
0.26046577,0.24395862,0.04234679,0.17106047,102.21121,0
0.2201446,0.12127006,-0.0073994994,0.29282758,119.12924,0
0.13920793,0.15001126,0.012145806,0.09192163,121.121185,0
0.049929973,0.04409178,0.00090846996,0.065031,91.70558,0
0.024620581,0.019313945,1.0477638e-05,0.120783314,88.93634,0
0.09505774,0.07201569,-0.0017973075,0.13958299,108.62962,0
0.23251021,0.31900054,-0.00459849,0.15770823,106.43744,0
0.028392602,0.018380323,0.0005890719,0.21553369,112.809975,0
0.044822644,0.050669435,0.00058545027,0.062443122,99.72629,0
0.13052453,0.10436534,0.0029061628,0.11408336,115.81048,0
0.030295253,0.03301575,-0.0024258427,0.087856494,101.682274,0
0.21611537,0.12192465,0.0020499225,0.27890077,127.52656,0
0.16090526,0.20680809,-0.0047469656,0.12747493,122.229904,0
0.19117421,0.1133214,0.00757198,0.26046935,117.23294,0
0.18324052,0.23332463,-0.008008979,0.12623017,109.17575,0
0.13226075,0.15400755,0.010771532,0.10693044,112.98644,0
0.042594913,0.08173567,-0.0004972287,0.31491104,108.38199,0
0.069793776,0.05066309,-0.0029021322,0.16596518,99.29222,0
0.13913468,0.1823103,-0.008692402,0.14479645,116.13525,0
0.15340051,0.15954274,-0.0014224229,0.021630244,121.46437,0
0.23662111,0.18990332,0.010962137,0.12099265,100.694916,0
0.118336715,0.09595274,-0.009526442,0.13717273,98.433266,0
0.12451394,0.08565564,-0.0054558357,0.19204055,112.484726,0
0.0072381194,0.09815963,-0.0023751715,0.8638197,118.81438,0
0.17687607,0.15228453,-0.0051544723,0.081008576,103.23973,0
0.118654706,0.15370393,-0.0075822975,0.14021598,115.187515,0
0.030080535,0.025868947,0.00075260905,0.07993656,84.97661,0
0.053190295,0.088062055,0.00017091435,0.24688573,105.766365,0
0.12049813,0.07656096,-0.000469007,0.22301412,118.98386,0
0.11920649,0.22579281,0.004277696,0.3099392,118.130936,0
0.16499239,0.11396959,1.30005565e-05,0.1829017,113.20168,0
0.019768272,0.044093512,0.0023724327,0.38807714,112.617065,0
0.17797443,0.13788931,0.0037937525,0.12915938,115.865875,0
0.03326306,0.029999567,0.0020140028,0.08194492,92.64912,0
0.2493792,0.11904166,0.002551081,0.3540435,105.31352,0
0.09544341,0.119074196,-0.0048836693,0.11919617,110.157616,0
0.21181054,0.19057581,-0.010083798,0.0727796,112.54219,0
0.03911207,0.07927407,-0.002672089,0.34223315,109.17549,0
0.12650533,0.19274727,0.007420877,0.21263424,119.190155,0
0.19921373,0.36021462,-0.020170977,0.29669195,120.09367,0
0.092326835,0.053618193,0.00056509604,0.26533875,110.05649,0
0.15894723,0.20887776,0.015834542,0.16074693,115.17726,0
0.0364495,0.042507745,-0.0023702246,0.09742464,97.63675,0
0.05119308,0.065609865,-0.0002955936,0.12353092,112.63515,0
0.13421011,0.045828532,0.0015249911,0.49119288,108.01736,0
0.13951981,0.092952885,-0.0010385157,0.2005097,107.51716,0
0.026967734,0.03303235,-0.0014329767,0.11179298,93.9326,0
0.6477592,0.5006369,0.008417917,0.12894708,118.00731,0
0.12422015,0.09345497,0.009405757,0.16566186,116.584175,0
1.8632854,0.74715734,-0.8732059,0.793967,153.86893,0
0.095054775,0.1444708,0.0015545755,0.20671499,123.065765,0
0.03059784,0.02792592,0.0002268877,0.046308238,173.60748,0
0.28990364,0.19108105,0.002172846,0.20565704,124.61211,0
0.03144962,0.03104853,0.0008249498,0.0271676,106.754776,0
0.21582417,0.29334146,0.0026943155,0.15261088,112.687004,0
0.032778278,0.059911903,0.00074382627,0.29317114,107.64555,0
0.07153895,0.07520382,0.0014414026,0.031775247,105.01664,0
0.043100495,0.057363525,6.9627145e-05,0.14197686,110.55668,0
0.05903598,0.05025566,-0.0027217136,0.094524,97.90763,0
0.19758715,0.17438579,-0.0019845979,0.06327977,114.825294,0
0.16332453,0.15165374,-0.012374539,0.08687182,106.26567,0
0.1571078,0.13490056,-0.0077501256,0.09274262,123.63331,0
0.13736555,0.06020352,-0.007149389,0.3972043,100.640594,0
0.02228073,0.02026699,8.496897e-05,0.047496084,97.82713,0
0.13155164,0.19339982,-0.0011396473,0.19045913,125.63857,0
0.047916953,0.06739389,4.8939903e-05,0.16890882,99.571686,0
0.17574564,0.08227081,-0.0142815355,0.37881723,119.88101,0
0.0077792825,0.013340451,-0.00058063515,0.26898316,101.50094,0
0.04357894,0.03716361,0.0006431912,0.08103474,91.5269,0
0.10789054,0.08944755,0.0006596173,0.09369713,110.79416,0
0.08175302,0.07588,-0.0025487205,0.04933356,111.06757,0
0.052649576,0.036668673,-0.009787132,0.2829107,114.33649,0
0.18473257,0.17259528,-0.0020142857,0.035788924,115.97534,0
0.04917951,0.05489914,0.001956271,0.066581696,106.82091,0
0.04519521,0.0505497,-0.0054724608,0.1272586,111.24936,0
0.04281373,0.06673661,0.00012673694,0.21838364,109.965454,0
0.18165886,0.16026391,0.031876933,0.19667551,100.74734,0
0.10136357,0.14578375,0.01703396,0.22650422,111.921844,0
0.18289125,0.1291128,-0.004413629,0.17467055,115.31912,0
0.10224863,0.0708017,-0.00018796891,0.18173327,106.791695,0
0.08238294,0.13169299,0.005752527,0.23652454,111.643906,0
0.16002762,0.1628207,-0.00059127953,0.00939479,120.19707,0
0.22169118,0.21664041,0.009455012,0.044653144,124.133316,0
0.12273398,0.13794233,0.00972588,0.09472012,108.181595,0
0.21826217,0.22417375,-0.008054768,0.03878512,108.98485,0
0.17378634,0.13695912,-0.0018947631,0.11913789,122.367584,0
0.09322275,0.06371359,-0.00069008325,0.18823707,101.754196,0
0.10417656,0.14026892,-0.007699513,0.16052653,105.114,0
0.15767552,0.12634146,-0.0014930309,0.11082399,93.67111,0
0.123569615,0.046422195,0.0035393827,0.45573395,113.59475,0
0.13287546,0.07919911,0.010849003,0.2729973,123.214424,0
0.07087878,0.07892686,0.007201802,0.11013903,106.75846,0
0.4065323,0.3778122,0.009004292,0.043219637,114.86382,0
0.14221144,0.1750213,-0.0010799422,0.103648774,116.549484,0
0.629632,0.3142753,0.008076116,0.3345347,116.35484,0
0.15746063,0.20342427,-0.0013082483,0.12756957,112.83375,0
0.20658876,0.23606722,0.0014457862,0.06691396,134.36629,0
0.20121916,0.10807553,-0.004911308,0.30281743,114.83364,0
0.18878116,0.15775838,-0.0067381216,0.09760296,119.01802,0
0.12009984,0.15722297,-0.004512979,0.13776186,117.30089,0
0.021196492,0.06600702,0.0016640692,0.515271,111.03113,0
0.4966787,0.3141743,0.015633686,0.22835615,112.495415,0
0.035064027,0.110790536,0.00020016253,0.5191956,113.83899,0
0.4062783,0.27471235,0.048306357,0.23969267,119.56828,0
0.08679254,0.087426916,-0.00026493293,0.004744291,120.745255,0
0.08288809,0.10326501,-0.0011228538,0.110125445,104.96239,0
0.06377809,0.047305375,0.002441115,0.154666,97.90951,0
0.10414336,0.06966218,0.004474293,0.20496021,105.85747,0
0.119057976,0.1222668,-0.013785012,0.115015194,113.305984,0
0.028104488,0.07014462,0.0006688811,0.42810553,112.93701,0
0.23689441,0.19357516,-0.013179023,0.11779673,116.089966,0
0.15602551,0.13626437,0.0021093057,0.0691312,118.38146,0
0.062423956,0.08070101,0.005553401,0.14942908,118.21886,0
0.102963164,0.17474632,-0.00071905676,0.25853384,132.2963,0
0.036513027,0.04009267,0.0033604333,0.0994001,93.41896,0
0.1275908,0.11768268,0.0019331684,0.043362726,110.368286,0
0.17174283,0.1017665,0.005896217,0.25945273,111.891014,0
0.02459081,0.12376427,-0.0059859054,0.6733356,124.10365,0
0.14367904,0.16750166,0.006521956,0.087279916,111.11357,0
0.07709914,0.06348046,-0.004340999,0.11488579,109.36391,0
0.064447075,0.04497482,0.0046471446,0.19718607,106.57651,0
0.054964636,0.07425509,-0.0012140777,0.15046094,100.6831,0
0.09173137,0.057507116,0.0061752424,0.24379961,95.61438,0
0.20370182,0.13918643,-0.0017224019,0.18842034,108.21956,0
0.031217827,0.04802665,0.0015117605,0.215515,99.45537,0
0.122570485,0.10736564,0.01857736,0.17459333,108.205536,0
0.2602964,0.22310695,0.036670532,0.1701085,108.83862,0
0.13262938,0.082640946,0.00065146986,0.23229016,115.01517,0
0.020451022,0.028001854,-0.00020866616,0.15607326,103.419235,0
0.15704328,0.1495328,-0.013004479,0.088302836,97.305374,0
0.19784795,0.11713635,0.0035240026,0.25721434,108.47446,0
0.0750596,0.08375997,-0.0029430308,0.06614001,99.740814,0
0.22734737,0.18537681,-0.009555785,0.11173784,124.940346,0
0.051495615,0.029774588,0.0015882328,0.27010876,106.168526,0
0.052755162,0.07699438,0.0009723666,0.18741432,108.45683,0
0.055100236,0.034253377,0.0054706302,0.26348537,94.89839,0
0.014970315,0.008672726,0.00098911,0.2791817,84.311554,0
0.16389385,0.14698853,0.0149769895,0.11063699,104.871994,0
0.037214953,0.043951005,-0.0024583898,0.102746375,100.36453,0
0.09391328,0.04975222,-0.0023817718,0.30916902,108.8743,0
0.0574247,0.04721772,-0.0034380544,0.11760938,101.476685,0
0.110752255,0.09740988,-0.0009424116,0.06473214,103.21613,0
0.06617785,0.11076014,-0.003485635,0.25502592,116.70369,0
0.71295756,0.34283793,-0.016132249,0.3518891,126.64131,0
0.048602894,0.056262705,0.0011187412,0.0760959,108.195946,0
0.22037114,0.23964508,-0.0004735798,0.041948825,105.64067,0
0.018164448,0.050856873,0.0006171088,0.4739875,115.333015,0
0.06728632,0.051417448,-0.005078941,0.15872605,99.83173,0
0.22072113,0.19394553,0.0050782943,0.06906061,108.20619,0
0.14654416,0.096600115,-0.0061406973,0.21152742,104.37399,0
0.01744816,0.018163713,0.003099267,0.17520909,81.81737,0
0.018907135,0.0138519155,0.0021747546,0.20356636,87.71262,0
0.051416,0.0195417,-0.00093202887,0.44996256,102.82906,0
0.074991964,0.075496286,0.0010378594,0.014194394,107.47306,0
0.12843645,0.12845093,-0.015587969,0.12135987,118.16173,0
0.03797248,0.043160506,-0.0009565654,0.068153076,100.63828,0
0.07263149,0.1910225,0.023267722,0.48248056,126.06642,0
0.12920244,0.107335374,-0.006010018,0.10549198,119.391945,0
0.10388078,0.045042377,0.0034995328,0.39787513,96.49992,0
0.049676064,0.04645832,-0.0028871745,0.06876103,108.856186,0
0.12197275,0.22176687,0.010509372,0.29668766,124.646576,0
0.29259494,0.15328543,0.0030058564,0.312727,121.602264,0
0.2708969,0.21746045,0.0098048765,0.11655578,115.16899,0
0.41376635,0.37583438,0.016399747,0.06350825,116.091354,0
0.10471217,0.09740924,-0.00051224267,0.036485035,108.91552,0
0.07709366,0.14471345,-0.0014123508,0.30512303,102.7245,0
0.0027577635,0.003708371,4.5533805e-05,0.14766347,221.58963,0
0.014139483,0.04346634,0.0009860472,0.51023626,106.051575,0
0.04964665,0.06780946,0.0063347267,0.18853728,104.82423,0
0.16079015,0.12608802,0.012547292,0.14927869,114.58733,0
0.051272932,0.05907202,-0.0010729381,0.073305055,94.47728,0
0.28187227,0.21648206,-0.006110938,0.13348424,113.14577,0
0.1760566,0.1473096,0.003515941,0.09151992,103.74127,0
0.076284386,0.124897376,-0.016143309,0.2900742,108.46251,0
0.0341232,0.04583411,0.0015704941,0.15163925,107.433716,0
0.08969338,0.09663862,0.008918183,0.10272391,112.08052,0
0.18290374,0.12600395,-0.012249227,0.2005436,122.82337,0
0.09872043,0.04691823,-0.0066719456,0.36729863,111.1024,0
0.02719743,0.072038755,6.8124273e-06,0.45186013,107.493065,0
0.21966462,0.34936208,-0.0040114736,0.22836384,117.355995,0
0.16525683,0.09152176,-0.0051072123,0.28989533,106.45323,0
0.11374775,0.083569326,-0.007201543,0.16946898,105.96047,0
0.020813841,0.059066523,-0.020607386,0.7039314,103.73684,0
0.12522149,0.1197278,-0.010175246,0.086054094,117.57558,0
0.22002311,0.12736563,-0.0047005676,0.2680942,106.752945,0
0.15259773,0.093525566,-0.010057514,0.2535426,112.599396,0
0.11892639,0.0520173,-0.008507271,0.40386477,107.915306,0
0.11407495,0.12117956,-0.016542096,0.14383692,101.1177,0
0.1857121,0.27233985,0.0050995923,0.19042794,103.807976,0
0.03874359,0.055104196,0.00042955924,0.1745696,103.28477,0
0.044313863,0.06538514,-0.0049787466,0.21244837,120.148125,0
0.23340958,0.31118542,-0.00091841986,0.14285366,120.42863,0
0.07656022,0.22821552,-0.024380106,0.5226818,110.07641,0
0.07934195,0.08018351,0.010585925,0.13282163,100.35099,0
0.18300654,0.22998512,0.0051071444,0.11640926,116.496506,0
0.059208408,0.050358873,0.0012467174,0.083912075,103.9632,0
0.16704032,0.13414174,0.0072296737,0.11931583,111.41043,0
0.35724995,0.3507669,0.017483752,0.050229575,104.28924,0
0.07596057,0.03355045,-0.00043148414,0.3873447,112.5418,0
0.10855062,0.11231722,-0.006159944,0.05832789,122.869095,0
0.10963766,0.115331516,-0.0042283656,0.04531673,111.75835,0
0.034989122,0.027857447,-0.00014504165,0.11356962,110.74986,0
0.33703578,0.18052748,0.005276565,0.3030806,123.34588,0
0.0481885,0.03233919,0.0005762388,0.1973353,101.77375,0
0.011417318,0.011041979,0.00020437695,0.024707627,96.651085,0
0.4864009,0.5785861,0.025820099,0.09921589,141.2584,0
0.079725415,0.05880054,0.0039746906,0.16158581,105.133896,0
0.1384741,0.14413744,-0.0018871203,0.024081547,122.58279,0
0.033296824,0.031096576,0.0003402037,0.03576477,97.88817,0
0.12501843,0.12993662,0.0032872763,0.03220383,113.04791,0
0.0476018,0.057766903,0.0013541665,0.09983622,105.32468,0
0.067985,0.0633024,-0.0051258765,0.08584568,99.637825,0
0.044206318,0.079595834,0.0019873404,0.28765035,116.25167,0
0.10196315,0.15823254,0.0052849627,0.22003947,110.99196,0
0.029230008,0.026830398,0.0043700845,0.16167259,95.0079,0
0.3218623,0.28774622,0.03898633,0.13961329,111.56839,0
0.21163061,0.21144244,0.019886468,0.09401043,114.68322,0
0.03300123,0.046568118,0.0053081512,0.21649908,102.6125,0
0.24343787,0.21199474,-0.009735853,0.08120615,117.42072,0
0.1667516,0.31510612,-0.015261022,0.31432816,132.65279,0
0.066180155,0.07350261,-0.0014619709,0.056446493,108.51195,0
0.12511247,0.18303128,0.0062254495,0.19225374,112.30114,0
0.15303855,0.09556646,0.00022793158,0.23118466,123.38028,0
0.014583168,0.038412694,0.0017783324,0.45462102,106.35032,0
0.09726268,0.07341047,0.005378814,0.15330912,103.2528,0
0.14630038,0.16385287,-0.006485971,0.07037047,108.6007,0
0.14774849,0.13604575,-0.002531192,0.044929434,115.475296,0
0.19555339,0.19379853,-0.0005733814,0.0053841644,119.881744,0
0.21177144,0.15999275,-0.009218031,0.1478431,121.655365,0
0.21999806,0.058636576,-0.0045852307,0.58004737,131.75565,0
0.22613387,0.23464233,-0.0049986923,0.028490728,118.41333,0
0.13913468,0.1823103,-0.008692402,0.14479645,116.13525,0
0.021554543,0.02578527,0.00082049175,0.09585447,98.02869,0
0.033943627,0.06830678,-0.003266441,0.3420846,111.28521,0
0.053693153,0.05374098,0.0012325665,0.022949647,85.09778,0
0.121290535,0.11368849,-0.0038010438,0.045752577,107.677185,0
0.06286507,0.13437307,-0.0052678133,0.36645854,104.593956,0
0.055450317,0.120862186,-0.008753487,0.3840554,105.057976,0
0.07198113,0.079287104,0.0065853354,0.09956645,98.95401,0
0.09177659,0.12969851,-0.004159784,0.1752957,109.56407,0
0.21946546,0.13816242,0.0030952147,0.22799714,107.736694,0
0.14076069,0.107599385,-0.0053227763,0.14023192,113.558365,0
0.17402425,0.11207819,0.015878465,0.24331026,115.8055,0
0.07345088,0.07545825,-0.0044656103,0.06147352,104.81601,0
0.35261166,0.33745018,0.032675102,0.09721708,115.05624,0
0.10604766,0.06862333,0.00042183037,0.21430935,119.261246,0
0.015384207,0.014782735,0.0007038764,0.05074461,95.58051,0
0.08247826,0.13827634,0.00856288,0.26439685,108.879776,0
0.14117771,0.117414914,0.0064907353,0.10471051,110.895096,0
0.06851604,0.07733622,0.012966699,0.18780708,111.2319,0
0.09211772,0.15822797,0.00016149893,0.2640779,116.60974,0
0.675872,0.4632515,-0.040917963,0.20000082,128.63058,0
0.04493389,0.034958906,0.0027427434,0.14248663,97.69691,0
0.1698236,0.14764708,0.0018977533,0.07086925,125.58453,0
0.10169541,0.047451403,0.004468526,0.36859608,108.46352,0
0.039096702,0.03577751,-0.0036893429,0.108058,97.317894,0
0.07609425,0.058336604,-1.8387367e-05,0.13209432,104.171104,0
0.08259903,0.08008111,-0.0034414956,0.04505183,107.53671,0
0.5473996,0.26397094,0.0065854634,0.34969744,116.58225,0
0.09856592,0.06751614,0.0008198244,0.1872138,108.72597,0
0.72344697,0.44060132,-0.013380519,0.24406938,118.827805,0
0.07369696,0.10589262,0.0040830933,0.18494937,110.66495,0
0.19341622,0.16631094,0.0032179933,0.07744431,134.88269,0
0.23774709,0.28098193,0.040315546,0.17637521,108.40646,0
0.20149319,0.17046146,-0.021748502,0.14365102,116.93303,0
0.061639417,0.03594626,-0.0014963015,0.2650654,97.88504,0
0.07106879,0.05989795,0.005660359,0.12143665,114.01946,0
0.106649466,0.047831394,-0.006988477,0.39134657,129.0346,0
0.107728295,0.12263406,-3.2867014e-05,0.0647061,113.221245,0
0.03269008,0.022266421,-0.004515601,0.25095496,90.134346,0
0.11441199,0.19117847,-0.01617137,0.27259117,115.30467,0
0.012750768,0.008808721,4.365197e-05,0.18288147,83.7932,0
0.058251273,0.039663836,-0.00493858,0.21496749,106.03885,0
0.16315334,0.0863425,0.0016775224,0.3081565,110.558235,0
0.12786902,0.14479578,0.024265805,0.18850459,105.437996,0
0.27666757,0.24400692,0.0004468691,0.06275092,109.36439,0
0.21557814,0.20295708,0.0046559772,0.03747465,112.66754,0
0.0348039,0.07183651,-0.0032691986,0.35263392,106.05908,0
0.06590212,0.18719235,0.019327471,0.5029759,119.33994,0
0.26464483,0.20902848,0.0016194618,0.11761369,114.088295,0
0.049188763,0.16274029,-0.0012073361,0.5359183,117.81239,0
0.0013905598,0.015964564,0.0006694058,0.84323937,105.45371,0
0.16673033,0.12181412,-0.020676777,0.21159208,111.30739,0
0.058518518,0.106740385,0.00095984346,0.29202524,111.08806,0
0.055015914,0.06678398,0.005582945,0.13318741,87.80878,0
0.11699957,0.11785147,-0.0016367828,0.014403115,116.914665,0
0.113683544,0.1150515,-0.0027649107,0.024904275,110.643456,0
0.24742033,0.2625401,0.003083834,0.03202075,106.482925,0
0.15332751,0.04774664,0.00060285383,0.52511585,100.94604,0
0.088175304,0.06119227,-0.00840844,0.2128595,114.17218,0
0.0891612,0.081449375,0.01372049,0.16706972,163.41057,0
0.05311324,0.053041246,0.00012278953,0.0024107331,98.449814,0
0.036041602,0.06525284,0.0023827287,0.29218888,123.49358,0
0.15909834,0.15559031,0.0032676982,0.023570461,110.41916,0
0.097274676,0.055251133,-0.0010291078,0.275846,107.40062,0
0.20798358,0.19312192,0.010101641,0.06252877,102.21246,0
0.08286187,0.14533816,-0.0003719371,0.27379683,125.27607,0
0.06290664,0.08248317,0.012746653,0.22107752,105.12277,0
0.042836316,0.031189378,0.00047481057,0.15785639,96.572716,0
0.021058554,0.018611548,0.0007278451,0.07177159,198.68277,0
0.1174488,0.1231725,0.0033615034,0.036694333,112.8936,0
0.024847198,0.071128376,-0.00079599867,0.48249847,107.53403,0
0.01899132,0.038963664,0.0028726081,0.35858685,112.280334,0
0.054465592,0.043792523,0.0012937147,0.111767985,114.91006,0
0.07613558,0.043417677,-0.003225422,0.2789343,110.320724,0
0.12610383,0.19274883,0.007476562,0.21421085,118.31722,0
0.071499765,0.12163744,0.011005347,0.28350866,116.20932,0
0.22862715,0.16403435,0.013463613,0.17822112,115.841,0
0.06451541,0.03907687,-0.004193696,0.25856498,109.288414,0
0.078027025,0.14883621,-0.0041541355,0.31426257,110.93101,0
0.15710628,0.10321667,-0.0008232347,0.20710641,121.020775,0
0.07959716,0.08500653,0.0055084405,0.074562036,111.69129,0
0.17538022,0.18725245,0.007904562,0.054519624,104.87105,0
0.005400614,0.005978214,0.0003938296,0.085831136,65.32064,0
0.10674215,0.06445032,0.0006696313,0.247165,105.84122,0
0.007368428,0.04021464,0.0020099045,0.6954277,100.13756,0
0.15412503,0.10825768,0.0034037475,0.17672502,118.54165,0
0.11853253,0.13004677,0.0028457833,0.051669944,111.20583,0
0.18693653,0.17573033,-0.0080383,0.054035198,109.40041,0
0.15293005,0.13280247,-0.0037052585,0.07506441,110.05376,0
0.004677035,0.016329475,0.0032323212,0.6343244,108.821556,0
0.02160871,0.025749352,0.0008206518,0.09404908,97.95661,0
0.022152787,0.023149373,-0.0025444606,0.114464104,101.15884,0
0.28595325,0.14066988,0.0064939978,0.34189993,121.68286,0
0.23817274,0.28684956,0.024543181,0.13166963,116.92535,0
0.072123244,0.07919322,0.004524888,0.0758936,108.720184,0
0.5117003,0.36067083,0.004758436,0.17346843,112.94898,0
0.07421583,0.090648495,0.0075605833,0.13545108,108.143425,0
0.3783523,0.116944656,-0.006572161,0.5284453,121.07306,0
0.07805078,0.06738722,0.0016374509,0.0766995,92.65346,0
0.18552183,0.20073009,0.0021819782,0.04096274,113.735794,0
0.391378,0.24966933,0.021484612,0.23099668,114.93842,0
0.1143432,0.061559632,-0.0008803716,0.30023754,104.82977,0
0.105241895,0.06847883,-0.0058823302,0.22219224,106.45056,0
0.10812565,0.08836572,-0.0011959827,0.101297446,105.94609,0
0.051041327,0.18382347,0.011871128,0.5743198,127.41624,0
0.04085382,0.09923787,-0.0018734427,0.41761032,115.12019,0
0.13161878,0.13299038,-0.001972289,0.015782572,107.62832,0
0.13622785,0.075240985,-0.0001003009,0.28839666,101.61426,0
0.07881102,0.05866364,0.010569768,0.21242078,99.55799,0
0.1478322,0.100099064,0.009480775,0.20715895,113.86352,0
0.06144989,0.0225557,-0.0036075218,0.47088856,103.577034,0
0.14837243,0.13740881,-0.008378145,0.070068486,97.05231,0
0.060520504,0.0740723,0.0013702333,0.10272474,102.76771,0
0.17893079,0.10285687,0.0013471182,0.27013725,121.714645,0
0.05110744,0.08492247,-0.0010949499,0.24910416,102.207245,0
0.084030084,0.06286477,0.0010390806,0.14477663,105.83804,0
0.13843988,0.16044517,0.0029420704,0.07621105,105.801544,0
0.11274393,0.08320432,-0.008858471,0.17578682,103.614265,0
0.029143762,0.02548044,-0.0012621693,0.08144307,83.442726,0
0.05072325,0.18737839,0.003328079,0.5746141,132.21454,0
0.07633545,0.08839362,-0.003679605,0.08575532,104.24684,0
0.15499327,0.09465768,0.006367486,0.24700354,123.47233,0
0.08025697,0.07782166,0.0006259704,0.017322075,101.60913,0
0.21765378,0.26350287,0.021994477,0.13205384,116.62291,0
0.009657485,0.011393248,-0.00030185675,0.08729712,84.55052,0
0.08988917,0.067110226,0.005166582,0.15931864,101.50437,0
0.15661283,0.16445726,-0.013994272,0.09053152,116.178505,0
0.14376302,0.120222114,-0.0032828324,0.09257818,111.49326,0
0.1299927,0.08830664,0.011598019,0.21852998,124.717834,0
0.12708682,0.0821777,0.01312869,0.24859287,102.590294,0
0.0914212,0.09099222,0.0051682647,0.056713834,116.455185,0
0.07688484,0.09013836,-0.0027035663,0.085700616,104.4659,0
0.13621052,0.2366268,0.0042511667,0.270293,115.865524,0
0.10762695,0.106434636,-0.005688353,0.05343769,106.828964,0
0.05912556,0.05533296,-0.002251599,0.051437378,94.707886,0
0.016498098,0.017185334,-0.0016934597,0.102597505,95.107956,0
0.30215317,0.14712083,-0.0075488156,0.34670463,117.52319,0
0.024495913,0.023379264,0.0045150863,0.19005175,90.96683,0
0.037618157,0.08088509,0.0058679604,0.37830153,107.60644,0
0.07023023,0.096771404,-0.00047735177,0.15902947,103.10914,0
0.05542832,0.061238926,0.00079288776,0.05162592,110.64765,0
0.1096723,0.1498517,-0.005644781,0.16081432,104.40987,0
0.082040146,0.0638792,-0.0025677092,0.12933809,105.77281,0
0.08669866,0.02051172,0.0016128833,0.61808276,113.94146,0
0.019100757,0.019815376,0.0019090866,0.09981393,99.22182,0
0.1439405,0.2716752,-0.02226442,0.325477,120.509125,0
0.06851761,0.027542876,-0.0016519123,0.42793128,115.22477,0
0.12256344,0.10814384,0.0031831223,0.068321824,117.85301,0
0.12749562,0.13482255,0.00077989814,0.028557241,118.3891,0
0.27522197,0.25149748,0.034321997,0.13788748,122.90872,0
0.12920074,0.16309707,0.0018149613,0.11662767,121.061134,0
0.019022726,0.04905111,-0.005401274,0.46878362,116.72633,0
0.10677686,0.09301549,0.015539424,0.1701221,102.367165,0
